dataset,model,series_id,fg_code,fg_category,month,horizon,y_true,forecast_p50,p10,p90
C,CATBOOST,25__FG069,FG069,Lotion/Cream,2025-11-01,1,19583.0,23106.959290735456,13415.019395514542,32798.89918595637
C,CATBOOST,25__FG069,FG069,Lotion/Cream,2025-12-01,1,28181.0,24195.493971630873,14503.55407640996,33887.43386685179
C,CATBOOST,25__FG069,FG069,Lotion/Cream,2026-01-01,1,22247.0,23533.725108908267,13841.785213687352,33225.66500412918
C,CATBOOST,25__FG074,FG074,Lotion/Cream,2025-11-01,1,4834.0,6599.085428169092,0.0,16291.025323390006
C,CATBOOST,25__FG074,FG074,Lotion/Cream,2025-12-01,1,3476.0,7856.712917833367,0.0,17548.65281305428
C,CATBOOST,25__FG074,FG074,Lotion/Cream,2026-01-01,1,5500.0,6839.903294303065,0.0,16531.843189523977
C,CATBOOST,25__FG076,FG076,Talc,2025-11-01,1,4417.0,5932.670162981984,0.0,15624.610058202898
C,CATBOOST,25__FG076,FG076,Talc,2025-12-01,1,4920.0,6813.825735826264,0.0,16505.76563104718
C,CATBOOST,25__FG076,FG076,Talc,2026-01-01,1,4615.0,5846.951362057236,0.0,15538.89125727815
C,CATBOOST,25__FG077,FG077,Talc,2025-11-01,1,13654.0,18509.160875409027,8817.220980188113,28201.100770629942
C,CATBOOST,25__FG077,FG077,Talc,2025-12-01,1,13548.0,16372.83416154822,6680.894266327305,26064.774056769133
C,CATBOOST,25__FG077,FG077,Talc,2026-01-01,1,14212.0,14896.539243727755,5204.599348506843,24588.47913894867
C,CATBOOST,25__FG078,FG078,Talc,2025-11-01,1,6631.0,7524.24505432701,0.0,17216.184949547925
C,CATBOOST,25__FG078,FG078,Talc,2025-12-01,1,6461.0,8052.183000501038,0.0,17744.12289572195
C,CATBOOST,25__FG078,FG078,Talc,2026-01-01,1,5541.0,7000.240301359085,0.0,16692.180196579997
C,CATBOOST,25__FG079,FG079,Talc,2025-11-01,1,10286.0,13174.802645713662,3482.862750492748,22866.742540934574
C,CATBOOST,25__FG079,FG079,Talc,2025-12-01,1,12218.0,14776.346661409718,5084.406766188804,24468.286556630632
C,CATBOOST,25__FG079,FG079,Talc,2026-01-01,1,9479.0,13004.41552446242,3312.475629241506,22696.355419683336
C,CATBOOST,25__FG083,FG083,Home Care,2025-11-01,1,20659.0,24879.089373219875,15187.14947799896,34571.02926844079
C,CATBOOST,25__FG083,FG083,Home Care,2025-12-01,1,26038.0,24865.818756369015,15173.8788611481,34557.75865158993
C,CATBOOST,25__FG083,FG083,Home Care,2026-01-01,1,27057.0,22890.90574256665,13198.965847345737,32582.845637787563
C,CATBOOST,25__FG084,FG084,Home Care,2025-11-01,1,18346.0,21154.957194987943,11463.017299767032,30846.897090208862
C,CATBOOST,25__FG084,FG084,Home Care,2025-12-01,1,19439.0,20771.926607553505,11079.986712332591,30463.86650277442
C,CATBOOST,25__FG084,FG084,Home Care,2026-01-01,1,18474.0,21235.806389182348,11543.866493961434,30927.746284403263
C,CATBOOST,25__FG088,FG088,Home Care,2025-11-01,1,26392.0,20202.20699253045,10510.267097309532,29894.14688775136
C,CATBOOST,25__FG088,FG088,Home Care,2025-12-01,1,25149.0,22266.12756313278,12574.187667911869,31958.067458353697
C,CATBOOST,25__FG088,FG088,Home Care,2026-01-01,1,18688.0,22037.930155548205,12345.990260327291,31729.870050769117
C,CATBOOST,25__FG090,FG090,Home Care,2025-11-01,1,5731.0,11619.293305933556,1927.3534107126416,21311.23320115447
C,CATBOOST,25__FG090,FG090,Home Care,2025-12-01,1,10276.0,11898.349005183896,2206.4091099629823,21590.288900404812
C,CATBOOST,25__FG090,FG090,Home Care,2026-01-01,1,9658.0,10765.329248457314,1073.3893532364,20457.269143678222
C,CATBOOST,25__FG092,FG092,Baby Care,2025-11-01,1,14497.0,14972.676890233672,5280.736995012758,24664.616785454586
C,CATBOOST,25__FG092,FG092,Baby Care,2025-12-01,1,13613.0,14892.37460020769,5200.434704986776,24584.314495428604
C,CATBOOST,25__FG092,FG092,Baby Care,2026-01-01,1,12514.0,15192.408204288471,5500.468309067559,24884.348099509385
C,CATBOOST,25__FG095,FG095,Baby Care,2025-11-01,1,15845.0,16866.129822570612,7174.189927349698,26558.069717791528
C,CATBOOST,25__FG095,FG095,Baby Care,2025-12-01,1,16112.0,19262.90631492947,9570.96641970856,28954.84621015039
C,CATBOOST,25__FG095,FG095,Baby Care,2026-01-01,1,16056.0,18152.30352834508,8460.363633124167,27844.243423565997
C,CATBOOST,25__FG097,FG097,Baby Care,2025-11-01,1,6716.0,8307.298580282197,0.0,17999.23847550311
C,CATBOOST,25__FG097,FG097,Baby Care,2025-12-01,1,7816.0,8198.815510649234,0.0,17890.75540587015
C,CATBOOST,25__FG097,FG097,Baby Care,2026-01-01,1,7180.0,8168.894956718854,0.0,17860.83485193977
C,CATBOOST,25__FG098,FG098,Baby Care,2025-11-01,1,8055.0,7986.660305823389,0.0,17678.600201044304
C,CATBOOST,25__FG098,FG098,Baby Care,2025-12-01,1,5929.0,9202.498143399043,0.0,18894.438038619955
C,CATBOOST,25__FG098,FG098,Baby Care,2026-01-01,1,5940.0,8170.957762493599,0.0,17862.897657714515
C,CATBOOST,25__FG103,FG103,Combo,2025-11-01,1,2215.0,5542.791302992817,0.0,15234.73119821373
C,CATBOOST,25__FG103,FG103,Combo,2025-12-01,1,4492.0,6118.143151133161,0.0,15810.083046354075
C,CATBOOST,25__FG103,FG103,Combo,2026-01-01,1,2345.0,5583.603612762694,0.0,15275.543507983608
C,CATBOOST,26__FG001,FG001,Soap,2025-11-01,1,21649.0,22857.870908730685,13165.931013509771,32549.8108039516
C,CATBOOST,26__FG001,FG001,Soap,2025-12-01,1,22336.0,23589.19505453765,13897.255159316732,33281.13494975856
C,CATBOOST,26__FG001,FG001,Soap,2026-01-01,1,18131.0,21562.432890296404,11870.49299507549,31254.37278551732
C,CATBOOST,26__FG005,FG005,Soap,2025-11-01,1,39889.0,30626.88685934291,20934.946964122,40318.82675456383
C,CATBOOST,26__FG005,FG005,Soap,2025-12-01,1,32730.0,32864.13792195139,23172.198026730475,42556.07781717231
C,CATBOOST,26__FG005,FG005,Soap,2026-01-01,1,20790.0,32288.6760577703,22596.736162549387,41980.61595299121
C,CATBOOST,26__FG006,FG006,Soap,2025-11-01,1,44722.0,49163.62026205471,39471.68036683379,58855.56015727563
C,CATBOOST,26__FG006,FG006,Soap,2025-12-01,1,53342.0,49587.526033424394,39895.58613820348,59279.46592864531
C,CATBOOST,26__FG006,FG006,Soap,2026-01-01,1,47776.0,48789.6370630348,39097.69716781388,58481.57695825571
C,CATBOOST,26__FG007,FG007,Soap,2025-11-01,1,36225.0,34645.15940675063,24953.219511529715,44337.099301971546
C,CATBOOST,26__FG007,FG007,Soap,2025-12-01,1,33089.0,35220.084526922175,25528.14463170126,44912.02442214309
C,CATBOOST,26__FG007,FG007,Soap,2026-01-01,1,35023.0,33218.08521360555,23526.14531838463,42910.02510882646
C,CATBOOST,26__FG009,FG009,Soap,2025-11-01,1,31782.0,28894.46750074895,19202.527605528034,38586.407395969865
C,CATBOOST,26__FG009,FG009,Soap,2025-12-01,1,30272.0,27323.003846192332,17631.063950971416,37014.94374141325
C,CATBOOST,26__FG009,FG009,Soap,2026-01-01,1,23886.0,26427.87638875705,16735.936493536137,36119.81628397796
C,CATBOOST,26__FG010,FG010,Soap,2025-11-01,1,58429.0,61580.95945991031,51889.01956468939,71272.89935513122
C,CATBOOST,26__FG010,FG010,Soap,2025-12-01,1,76381.0,76733.0591987433,67041.11930352238,86424.99909396422
C,CATBOOST,26__FG010,FG010,Soap,2026-01-01,1,48713.0,66203.67880243169,56511.738907210776,75895.61869765261
C,CATBOOST,26__FG011,FG011,Soap,2025-11-01,1,51943.0,47940.144651605806,38248.20475638489,57632.08454682672
C,CATBOOST,26__FG011,FG011,Soap,2025-12-01,1,60833.0,51427.9824723613,41736.04257714038,61119.922367582214
C,CATBOOST,26__FG011,FG011,Soap,2026-01-01,1,48535.0,50633.14412875411,40941.20423353319,60325.084023975025
C,CATBOOST,26__FG013,FG013,Soap,2025-11-01,1,54344.0,67384.51999201982,57692.580096798905,77076.45988724074
C,CATBOOST,26__FG013,FG013,Soap,2025-12-01,1,93368.0,67155.29932550169,57463.359430280776,76847.23922072261
C,CATBOOST,26__FG013,FG013,Soap,2026-01-01,1,55335.0,68389.20667427327,58697.266779052356,78081.14656949419
C,CATBOOST,26__FG015,FG015,Soap,2025-11-01,1,55347.0,50882.275844911404,41190.33594969049,60574.21574013232
C,CATBOOST,26__FG015,FG015,Soap,2025-12-01,1,40910.0,51498.73425214832,41806.79435692741,61190.67414736924
C,CATBOOST,26__FG015,FG015,Soap,2026-01-01,1,35693.0,50988.442836434595,41296.50294121368,60680.38273165551
C,CATBOOST,26__FG016,FG016,Shampoo,2025-11-01,1,22038.0,22697.827881659938,13005.88798643902,32389.76777688085
C,CATBOOST,26__FG016,FG016,Shampoo,2025-12-01,1,25540.0,24286.615762091817,14594.675866870904,33978.55565731273
C,CATBOOST,26__FG016,FG016,Shampoo,2026-01-01,1,12210.0,23347.074525196465,13655.134629975551,33039.01442041738
C,CATBOOST,26__FG018,FG018,Shampoo,2025-11-01,1,41945.0,28494.648788907583,18802.70889368667,38186.588684128496
C,CATBOOST,26__FG018,FG018,Shampoo,2025-12-01,1,21030.0,28496.61845090476,18804.678555683844,38188.55834612568
C,CATBOOST,26__FG018,FG018,Shampoo,2026-01-01,1,22709.0,31753.73899969012,22061.799104469203,41445.678894911034
C,CATBOOST,26__FG019,FG019,Shampoo,2025-11-01,1,56212.0,44935.05211307323,35243.112217852315,54626.992008294146
C,CATBOOST,26__FG019,FG019,Shampoo,2025-12-01,1,44646.0,49893.34943531972,40201.4095400988,59585.28933054063
C,CATBOOST,26__FG019,FG019,Shampoo,2026-01-01,1,47463.0,54755.121148347665,45063.18125312675,64447.06104356858
C,CATBOOST,26__FG021,FG021,Shampoo,2025-11-01,1,35335.0,32400.145983052797,22708.20608783188,42092.08587827371
C,CATBOOST,26__FG021,FG021,Shampoo,2025-12-01,1,45990.0,34928.939515091835,25236.99961987092,44620.87941031275
C,CATBOOST,26__FG021,FG021,Shampoo,2026-01-01,1,31508.0,32238.088248241973,22546.14835302106,41930.028143462885
C,CATBOOST,26__FG023,FG023,Shampoo,2025-11-01,1,34206.0,34009.028971275926,24317.08907605501,43700.96886649684
C,CATBOOST,26__FG023,FG023,Shampoo,2025-12-01,1,36314.0,32622.337739978597,22930.39784475768,42314.27763519951
C,CATBOOST,26__FG023,FG023,Shampoo,2026-01-01,1,25584.0,32753.459377893774,23061.519482672866,42445.399273114694
C,CATBOOST,26__FG024,FG024,Shampoo,2025-11-01,1,31737.0,28991.144347486712,19299.204452265796,38683.08424270763
C,CATBOOST,26__FG024,FG024,Shampoo,2025-12-01,1,37024.0,31372.17398452745,21680.234089306537,41064.11387974836
C,CATBOOST,26__FG024,FG024,Shampoo,2026-01-01,1,27076.0,31829.148916648963,22137.209021428047,41521.08881186988
C,CATBOOST,26__FG026,FG026,Shampoo,2025-11-01,1,21434.0,33209.92316904342,23517.9832738225,42901.86306426433
C,CATBOOST,26__FG026,FG026,Shampoo,2025-12-01,1,45054.0,32622.154851132665,22930.214955911753,42314.09474635358
C,CATBOOST,26__FG026,FG026,Shampoo,2026-01-01,1,32993.0,31241.340962879003,21549.401067658087,40933.28085809992
C,CATBOOST,26__FG027,FG027,Shampoo,2025-11-01,1,45900.0,40301.08467239501,30609.144777174093,49993.024567615925
C,CATBOOST,26__FG027,FG027,Shampoo,2025-12-01,1,43607.0,44717.90374095533,35025.96384573441,54409.84363617624
C,CATBOOST,26__FG027,FG027,Shampoo,2026-01-01,1,43718.0,43098.89773537978,33406.957840158866,52790.8376306007
C,CATBOOST,26__FG029,FG029,Shampoo,2025-11-01,1,19217.0,16112.92557902402,6420.985683803105,25804.865474244933
C,CATBOOST,26__FG029,FG029,Shampoo,2025-12-01,1,20582.0,18323.744163708656,8631.804268487742,28015.684058929568
C,CATBOOST,26__FG029,FG029,Shampoo,2026-01-01,1,14840.0,19258.031287517224,9566.09139229631,28949.97118273814
C,CATBOOST,26__FG032,FG032,Shampoo,2025-11-01,1,12869.0,11623.951732999789,1932.011837778873,21315.8916282207
C,CATBOOST,26__FG032,FG032,Shampoo,2025-12-01,1,17022.0,14141.25794857466,4449.318053353747,23833.197843795577
C,CATBOOST,26__FG032,FG032,Shampoo,2026-01-01,1,9863.0,14039.04806585712,4347.108170636207,23730.987961078034
C,CATBOOST,26__FG033,FG033,Shampoo,2025-11-01,1,32808.0,39859.08759963382,30167.147704412902,49551.02749485474
C,CATBOOST,26__FG033,FG033,Shampoo,2025-12-01,1,37032.0,42038.79233170849,32346.852436487578,51730.73222692941
C,CATBOOST,26__FG033,FG033,Shampoo,2026-01-01,1,34053.0,38892.81391403574,29200.874018814822,48584.753809256654
C,CATBOOST,26__FG034,FG034,Liquid Wash,2025-11-01,1,36767.0,34827.54595166601,25135.606056445096,44519.48584688693
C,CATBOOST,26__FG034,FG034,Liquid Wash,2025-12-01,1,45820.0,39386.44961969102,29694.509724470103,49078.389514911934
C,CATBOOST,26__FG034,FG034,Liquid Wash,2026-01-01,1,29510.0,36696.81530821635,27004.875412995432,46388.755203437264
C,CATBOOST,26__FG037,FG037,Liquid Wash,2025-11-01,1,15841.0,17938.339664371233,8246.39976915032,27630.27955959215
C,CATBOOST,26__FG037,FG037,Liquid Wash,2025-12-01,1,16349.0,19195.239853973417,9503.299958752505,28887.17974919433
C,CATBOOST,26__FG037,FG037,Liquid Wash,2026-01-01,1,20589.0,17736.014110880627,8044.074215659713,27427.954006101543
C,CATBOOST,26__FG039,FG039,Liquid Wash,2025-11-01,1,17455.0,12692.819853111268,3000.8799578903545,22384.75974833218
C,CATBOOST,26__FG039,FG039,Liquid Wash,2025-12-01,1,10604.0,14106.842304731968,4414.902409511053,23798.78219995288
C,CATBOOST,26__FG039,FG039,Liquid Wash,2026-01-01,1,9323.0,13964.96701102216,4273.027115801246,23656.90690624307
C,CATBOOST,26__FG040,FG040,Liquid Wash,2025-11-01,1,17686.0,16895.590865978036,7203.650970757122,26587.53076119895
C,CATBOOST,26__FG040,FG040,Liquid Wash,2025-12-01,1,15536.0,20328.806830932623,10636.866935711712,30020.746726153546
C,CATBOOST,26__FG040,FG040,Liquid Wash,2026-01-01,1,12484.0,21095.787735390142,11403.847840169228,30787.727630611054
C,CATBOOST,26__FG042,FG042,Liquid Wash,2025-11-01,1,27652.0,22224.003351968648,12532.063456747734,31915.943247189563
C,CATBOOST,26__FG042,FG042,Liquid Wash,2025-12-01,1,20485.0,24080.66256584371,14388.722670622798,33772.60246106463
C,CATBOOST,26__FG042,FG042,Liquid Wash,2026-01-01,1,15780.0,23643.68417492463,13951.744279703717,33335.624070145546
C,CATBOOST,26__FG044,FG044,Diaper,2025-11-01,1,31315.0,38395.59999511397,28703.66009989305,48087.53989033488
C,CATBOOST,26__FG044,FG044,Diaper,2025-12-01,1,33258.0,39324.17353830474,29632.233643083822,49016.11343352566
C,CATBOOST,26__FG044,FG044,Diaper,2026-01-01,1,39551.0,39072.68604262678,29380.746147405865,48764.6259378477
C,CATBOOST,26__FG045,FG045,Diaper,2025-11-01,1,54462.0,55649.55829244258,45957.61839722167,65341.4981876635
C,CATBOOST,26__FG045,FG045,Diaper,2025-12-01,1,76285.0,56643.24650631803,46951.30661109711,66335.18640153894
C,CATBOOST,26__FG045,FG045,Diaper,2026-01-01,1,42514.0,62363.9101649112,52671.97026969028,72055.85006013211
C,CATBOOST,26__FG048,FG048,Diaper,2025-11-01,1,29605.0,30812.14010782671,21120.2002126058,40504.080003047624
C,CATBOOST,26__FG048,FG048,Diaper,2025-12-01,1,23754.0,31755.850183393963,22063.91028817305,41447.790078614875
C,CATBOOST,26__FG048,FG048,Diaper,2026-01-01,1,27745.0,31648.21472707405,21956.274831853138,41340.15462229496
C,CATBOOST,26__FG050,FG050,Diaper,2025-11-01,1,24388.0,22960.530113995737,13268.59021877482,32652.47000921665
C,CATBOOST,26__FG050,FG050,Diaper,2025-12-01,1,24445.0,23602.02017623035,13910.080281009436,33293.96007145126
C,CATBOOST,26__FG050,FG050,Diaper,2026-01-01,1,15799.0,22607.143765321605,12915.203870100691,32299.08366054252
C,CATBOOST,26__FG051,FG051,Diaper,2025-11-01,1,17030.0,16674.578347590126,6982.638452369212,26366.51824281104
C,CATBOOST,26__FG051,FG051,Diaper,2025-12-01,1,17554.0,19721.92970274342,10029.989807522505,29413.86959796433
C,CATBOOST,26__FG051,FG051,Diaper,2026-01-01,1,18612.0,19811.584685971106,10119.644790750188,29503.524581192018
C,CATBOOST,26__FG054,FG054,Diaper,2025-11-01,1,40078.0,58221.89831345134,48529.958418230424,67913.83820867226
C,CATBOOST,26__FG054,FG054,Diaper,2025-12-01,1,55599.0,59349.97462547899,49658.03473025808,69041.91452069991
C,CATBOOST,26__FG054,FG054,Diaper,2026-01-01,1,58377.0,60145.065456739336,50453.12556151842,69837.00535196025
C,CATBOOST,26__FG056,FG056,Sanitary,2025-11-01,1,22458.0,27429.34103818765,17737.401142966737,37121.28093340856
C,CATBOOST,26__FG056,FG056,Sanitary,2025-12-01,1,28052.0,27957.809935929745,18265.870040708833,37649.74983115066
C,CATBOOST,26__FG056,FG056,Sanitary,2026-01-01,1,22463.0,25332.036961868907,15640.097066647992,35023.97685708982
C,CATBOOST,26__FG057,FG057,Sanitary,2025-11-01,1,20577.0,27610.557811492865,17918.61791627195,37302.49770671378
C,CATBOOST,26__FG057,FG057,Sanitary,2025-12-01,1,23412.0,28942.42262100952,19250.482725788606,38634.36251623044
C,CATBOOST,26__FG057,FG057,Sanitary,2026-01-01,1,22306.0,27827.60676742698,18135.666872206064,37519.546662647896
C,CATBOOST,26__FG061,FG061,Sanitary,2025-11-01,1,16020.0,16508.405915605385,6816.4660203844705,26200.3458108263
C,CATBOOST,26__FG061,FG061,Sanitary,2025-12-01,1,12466.0,18381.717418967863,8689.777523746949,28073.65731418878
C,CATBOOST,26__FG061,FG061,Sanitary,2026-01-01,1,14422.0,18370.980263939466,8679.040368718552,28062.920159160378
C,CATBOOST,26__FG062,FG062,Sanitary,2025-11-01,1,15088.0,15470.835645533873,5778.895750312959,25162.77554075479
C,CATBOOST,26__FG062,FG062,Sanitary,2025-12-01,1,11319.0,16732.79259292264,7040.852697701726,26424.732488143556
C,CATBOOST,26__FG062,FG062,Sanitary,2026-01-01,1,12032.0,16267.818002698672,6575.878107477758,25959.757897919582
C,CATBOOST,26__FG064,FG064,Lotion/Cream,2025-11-01,1,16608.0,20431.580496127113,10739.6406009062,30123.52039134803
C,CATBOOST,26__FG064,FG064,Lotion/Cream,2025-12-01,1,14091.0,20397.734889906336,10705.794994685422,30089.674785127252
C,CATBOOST,26__FG064,FG064,Lotion/Cream,2026-01-01,1,17116.0,18539.830785726423,8847.890890505509,28231.77068094734
C,CATBOOST,26__FG065,FG065,Lotion/Cream,2025-11-01,1,25069.0,21233.15637699303,11541.216481772117,30925.096272213945
C,CATBOOST,26__FG065,FG065,Lotion/Cream,2025-12-01,1,28008.0,27821.272225694334,18129.332330473422,37513.21212091525
C,CATBOOST,26__FG065,FG065,Lotion/Cream,2026-01-01,1,29468.0,23792.149706704124,14100.20981148321,33484.089601925036
C,CATBOOST,26__FG066,FG066,Lotion/Cream,2025-11-01,1,11910.0,8615.94355345732,0.0,18307.883448678236
C,CATBOOST,26__FG066,FG066,Lotion/Cream,2025-12-01,1,11208.0,10338.842925435478,646.9030302145638,20030.782820656394
C,CATBOOST,26__FG066,FG066,Lotion/Cream,2026-01-01,1,8208.0,10013.80820511988,321.8683098989659,19705.748100340796
C,CATBOOST,26__FG068,FG068,Lotion/Cream,2025-11-01,1,19588.0,15338.579448609886,5646.639553388972,25030.5193438308
C,CATBOOST,26__FG068,FG068,Lotion/Cream,2025-12-01,1,13398.0,15205.73962076414,5513.799725543226,24897.67951598505
C,CATBOOST,26__FG068,FG068,Lotion/Cream,2026-01-01,1,13987.0,17294.001011073415,7602.061115852501,26985.94090629433
C,CATBOOST,26__FG070,FG070,Lotion/Cream,2025-11-01,1,24283.0,22412.580505585345,12720.640610364431,32104.520400806257
C,CATBOOST,26__FG070,FG070,Lotion/Cream,2025-12-01,1,15773.0,20759.3746890872,11067.434793866283,30451.314584308115
C,CATBOOST,26__FG070,FG070,Lotion/Cream,2026-01-01,1,25092.0,22070.00113248474,12378.061237263826,31761.941027705652
C,CATBOOST,26__FG074,FG074,Lotion/Cream,2025-11-01,1,4750.0,6605.350707186935,0.0,16297.29060240785
C,CATBOOST,26__FG074,FG074,Lotion/Cream,2025-12-01,1,3610.0,7990.166280645633,0.0,17682.106175866546
C,CATBOOST,26__FG074,FG074,Lotion/Cream,2026-01-01,1,4986.0,6646.5875241915455,0.0,16338.52741941246
C,CATBOOST,26__FG075,FG075,Lotion/Cream,2025-11-01,1,6997.0,6741.6413165846825,0.0,16433.5812118056
C,CATBOOST,26__FG075,FG075,Lotion/Cream,2025-12-01,1,4990.0,7426.174542331977,0.0,17118.11443755289
C,CATBOOST,26__FG075,FG075,Lotion/Cream,2026-01-01,1,5232.0,6491.451373889951,0.0,16183.391269110864
C,CATBOOST,26__FG076,FG076,Talc,2025-11-01,1,3695.0,5923.154726275141,0.0,15615.094621496057
C,CATBOOST,26__FG076,FG076,Talc,2025-12-01,1,5309.0,6916.252361847619,0.0,16608.192257068535
C,CATBOOST,26__FG076,FG076,Talc,2026-01-01,1,5807.0,5873.728579654558,0.0,15565.668474875472
C,CATBOOST,26__FG077,FG077,Talc,2025-11-01,1,16191.0,17485.711503933937,7793.771608713023,27177.65139915485
C,CATBOOST,26__FG077,FG077,Talc,2025-12-01,1,15648.0,15714.64523680433,6022.705341583416,25406.585132025244
C,CATBOOST,26__FG077,FG077,Talc,2026-01-01,1,16389.0,16440.727032135186,6748.787136914272,26132.6669273561
C,CATBOOST,26__FG079,FG079,Talc,2025-11-01,1,12140.0,13642.083818254072,3950.143923033158,23334.023713474984
C,CATBOOST,26__FG079,FG079,Talc,2025-12-01,1,0.0,15858.784772901565,6166.844877680649,25550.72466812248
C,CATBOOST,26__FG079,FG079,Talc,2026-01-01,1,8933.0,13724.616219788775,4032.676324567861,23416.55611500969
C,CATBOOST,26__FG080,FG080,Talc,2025-11-01,1,21161.0,22099.78963592329,12407.849740702375,31791.729531144207
C,CATBOOST,26__FG080,FG080,Talc,2025-12-01,1,16969.0,22839.145820712456,13147.205925491542,32531.08571593337
C,CATBOOST,26__FG080,FG080,Talc,2026-01-01,1,22846.0,22322.013442061016,12630.073546840102,32013.953337281928
C,CATBOOST,26__FG082,FG082,Home Care,2025-11-01,1,23006.0,30484.41008044251,20792.470185221595,40176.34997566343
C,CATBOOST,26__FG082,FG082,Home Care,2025-12-01,1,25237.0,31093.5664348023,21401.626539581383,40785.506330023214
C,CATBOOST,26__FG082,FG082,Home Care,2026-01-01,1,14966.0,32671.11039714357,22979.17050192265,42363.05029236448
C,CATBOOST,26__FG084,FG084,Home Care,2025-11-01,1,17346.0,21230.844033589183,11538.904138368272,30922.783928810102
C,CATBOOST,26__FG084,FG084,Home Care,2025-12-01,1,22758.0,21300.4788987859,11608.539003564983,30992.418794006815
C,CATBOOST,26__FG084,FG084,Home Care,2026-01-01,1,19595.0,21152.94328999889,11461.003394777972,30844.8831852198
C,CATBOOST,26__FG085,FG085,Home Care,2025-11-01,1,7807.0,7688.16904476325,0.0,17380.108939984166
C,CATBOOST,26__FG085,FG085,Home Care,2025-12-01,1,6336.0,8186.483019365682,0.0,17878.422914586597
C,CATBOOST,26__FG085,FG085,Home Care,2026-01-01,1,6492.0,7865.748999301577,0.0,17557.688894522493
C,CATBOOST,26__FG087,FG087,Home Care,2025-11-01,1,33287.0,30897.75068072766,21205.810785506743,40589.690575948574
C,CATBOOST,26__FG087,FG087,Home Care,2025-12-01,1,31144.0,32767.342698557823,23075.40280333691,42459.282593778735
C,CATBOOST,26__FG087,FG087,Home Care,2026-01-01,1,34249.0,31867.216979972432,22175.27708475152,41559.156875193345
C,CATBOOST,26__FG088,FG088,Home Care,2025-11-01,1,30182.0,20975.902551909523,11283.962656688607,30667.84244713044
C,CATBOOST,26__FG088,FG088,Home Care,2025-12-01,1,23061.0,24139.157824411075,14447.21792919016,33831.09771963199
C,CATBOOST,26__FG088,FG088,Home Care,2026-01-01,1,17452.0,23891.357224415107,14199.417329194192,33583.29711963602
C,CATBOOST,26__FG089,FG089,Home Care,2025-11-01,1,13793.0,15820.148024057477,6128.208128836561,25512.08791927839
C,CATBOOST,26__FG089,FG089,Home Care,2025-12-01,1,20325.0,16948.8338159434,7256.893920722485,26640.773711164315
C,CATBOOST,26__FG089,FG089,Home Care,2026-01-01,1,13121.0,16387.334387377843,6695.394492156929,26079.27428259876
C,CATBOOST,26__FG090,FG090,Home Care,2025-11-01,1,6929.0,12750.065489978202,3058.125594757288,22442.00538519912
C,CATBOOST,26__FG090,FG090,Home Care,2025-12-01,1,15747.0,12731.517402609948,3039.5775073890345,22423.457297830864
C,CATBOOST,26__FG090,FG090,Home Care,2026-01-01,1,12400.0,11685.910344544429,1993.970449323513,21377.850239765343
C,CATBOOST,26__FG091,FG091,Home Care,2025-11-01,1,21028.0,20984.078365669513,11292.1384704486,30676.01826089043
C,CATBOOST,26__FG091,FG091,Home Care,2025-12-01,1,25195.0,22222.22215937063,12530.282264149717,31914.162054591543
C,CATBOOST,26__FG091,FG091,Home Care,2026-01-01,1,20380.0,21968.92567612015,12276.985780899236,31660.865571341063
C,CATBOOST,26__FG097,FG097,Baby Care,2025-11-01,1,7867.0,7751.9165864865245,0.0,17443.856481707437
C,CATBOOST,26__FG097,FG097,Baby Care,2025-12-01,1,8730.0,8625.915378828911,0.0,18317.855274049827
C,CATBOOST,26__FG097,FG097,Baby Care,2026-01-01,1,7046.0,8722.88549716847,0.0,18414.825392389383
C,CATBOOST,26__FG099,FG099,Combo,2025-11-01,1,6741.0,5992.761473422179,0.0,15684.701368643093
C,CATBOOST,26__FG099,FG099,Combo,2025-12-01,1,10094.0,6671.763662821228,0.0,16363.703558042142
C,CATBOOST,26__FG099,FG099,Combo,2026-01-01,1,3509.0,6573.695149947176,0.0,16265.63504516809
C,CATBOOST,26__FG100,FG100,Combo,2025-11-01,1,5411.0,6159.757236451769,0.0,15851.697131672683
C,CATBOOST,26__FG100,FG100,Combo,2025-12-01,1,4667.0,6668.838707000334,0.0,16360.778602221248
C,CATBOOST,26__FG100,FG100,Combo,2026-01-01,1,3366.0,5631.56091235514,0.0,15323.500807576054
C,CATBOOST,26__FG101,FG101,Combo,2025-11-01,1,5567.0,6306.8915469524,0.0,15998.831442173314
C,CATBOOST,26__FG101,FG101,Combo,2025-12-01,1,5445.0,6888.865706024233,0.0,16580.80560124515
C,CATBOOST,26__FG101,FG101,Combo,2026-01-01,1,2699.0,6237.724047471293,0.0,15929.663942692208
C,CATBOOST,26__FG103,FG103,Combo,2025-11-01,1,2313.0,5564.866173182134,0.0,15256.806068403048
C,CATBOOST,26__FG103,FG103,Combo,2025-12-01,1,4627.0,6118.143151133161,0.0,15810.083046354075
C,CATBOOST,26__FG103,FG103,Combo,2026-01-01,1,2747.0,5602.650508605602,0.0,15294.590403826516
C,CATBOOST,27__FG005,FG005,Soap,2025-11-01,1,56760.0,40925.167736020274,31233.22784079936,50617.10763124119
C,CATBOOST,27__FG005,FG005,Soap,2025-12-01,1,47691.0,43138.13847514485,33446.198579923934,52830.078370365765
C,CATBOOST,27__FG005,FG005,Soap,2026-01-01,1,31209.0,45801.4012964877,36109.46140126678,55493.34119170861
